# firn-gc-frag v1 mode=0 (0=replace/flat, 1=keep/must grow)
# columns: t_ms rounds rss_kib live heap_bytes live_bytes collections pause_ns_max asked
1905301	34048500	19580	2084	19906560	5224672	54657	129590264	132340008496
1907583	34098500	3716	1974	3665920	343584	54739	129590264	132534788688
1909913	34148500	20088	2082	20426752	5368704	54819	129590264	132727172184
1912366	34198500	3288	1968	3227648	380000	54900	129590264	132922173496
1914660	34248500	19520	2082	19845120	5303360	54980	129590264	133117159552
1917030	34298500	4576	1975	4546560	365488	55061	129590264	133313212960
1919366	34348500	20084	2089	20422656	5351664	55142	129590264	133506083240
1921798	34398500	4832	1976	4808704	381088	55223	129590264	133702049056
1924061	34448500	20016	2082	20353024	5458176	55304	129590264	133894572464
1926531	34498500	2800	1965	2727936	346256	55385	129590264	134090381120
1928923	34548500	18656	2077	18960384	5175664	55465	129590264	134283240776
1931395	34598500	3696	1978	3645440	372864	55547	129590264	134480135152
1933740	34648500	15652	2084	15884288	5186528	55627	129590264	134672351424
1936116	34698500	4604	1981	4575232	416656	55708	129590264	134867752328
1938601	34748500	17728	2089	18010112	5194096	55788	129590264	135060796960
1941337	34798500	2656	1971	2576384	370160	55870	129590264	135257100480
1943906	34848500	16008	2082	16248832	5240512	55950	129590264	135450219136
1946403	34898500	4504	1980	4472832	396608	56031	129590264	135645381760
1948825	34948500	15708	2089	15941632	4862512	56112	129590264	135838876616
1951437	34998500	4104	1975	4063232	387088	56193	129590264	136035791128
1954887	35048500	20336	2083	20680704	5383472	56272	129590264	136228171928
1957299	35098500	4220	1968	4182016	360832	56354	129590264	136424446792
1959788	35148500	19552	2082	19877888	5225056	56434	129590264	136617554736
1962351	35198500	4100	1974	4059136	386176	56515	129590264	136814184472
1964673	35248500	19280	2085	19599360	5295312	56595	129590264	137006690256
1967017	35298500	2900	1968	2826240	363232	56676	129590264	137200899280
1969341	35348500	16484	2082	16736256	5228256	56757	129590264	137394702648
1971702	35398500	3056	1974	2985984	361696	56838	129590264	137589449200
1974060	35448500	18340	2079	18636800	4913200	56919	129590264	137782511768
1976769	35498500	2596	1969	2514944	363728	57000	129590264	137977877264
1979236	35548500	15456	2084	15683584	5023168	57080	129590264	138171046880
1981797	35598500	3408	1976	3350528	369408	57160	129590264	138366289696
1984381	35648500	20680	2087	21032960	5214448	57240	129590264	138560242512
1986971	35698500	3424	1976	3366912	369184	57321	129590264	138755284032
1989529	35748500	16812	2070	17072128	5223552	57400	129590264	138946286808
1992221	35798500	4016	1975	3973120	370480	57481	129590264	139143040688
1994638	35848500	20276	2080	20619264	5320576	57561	129590264	139337610184
1997176	35898500	3400	1969	3342336	349328	57643	129590264	139535186192
1999673	35948500	21156	2089	21520384	5304944	57723	129590264	139728931248
2002238	35998500	4628	1980	4599808	443104	57804	129590264	139925371800
2004692	36048500	16420	2083	16670720	5032912	57885	129590264	140118627104
2007076	36098500	4584	1973	4554752	380688	57966	129590264	140315062440
2009433	36148500	20512	2086	20860928	5227072	58046	129590264	140507650640
2011953	36198500	3208	1972	3145728	359072	58127	129590264	140703136376
2014350	36248500	18292	2084	18587648	5134080	58207	129590264	140896175704
2016853	36298500	3028	1965	2961408	350288	58288	129590264	141092735000
2019308	36348500	15520	2085	15749120	5085328	58368	129590264	141285864192
2021836	36398500	3312	1975	3252224	372688	58448	129590264	141479953168
2024325	36448500	19480	2078	19804160	5095776	58526	129590264	141672096712
2026834	36498500	4604	1981	4575232	418000	58607	129590264	141868958176
2029212	36548500	15992	2068	16232448	5230208	58688	129590264	142062776712
2031605	36598500	4564	1980	4534272	352320	58769	129590264	142258043256
2033881	36648500	17080	2082	17346560	5021760	58849	129590264	142450262352
2036188	36698500	3432	1966	3375104	375808	58931	129590264	142646748424
2038497	36748500	15664	2083	15896576	4942608	59012	129590264	142838959848
2040856	36798500	3040	1963	2973696	345040	59093	129590264	143034592656
2043254	36848500	16296	2081	16543744	5075984	59173	129590264	143226920768
2045593	36898500	2820	1963	2748416	345968	59255	129590264	143423246648
2047952	36948500	15452	2084	15679488	5091072	59335	129590264	143616091648
2050715	36998500	2888	1967	2818048	362064	59416	129590264	143812174656
2053283	37048500	18160	2078	18452480	5077728	59495	129590264	144005565840
2057328	37098500	2844	1966	2768896	346848	59577	129590264	144201068152
2059754	37148500	18716	2087	19021824	5134096	59657	129590264	144394270320
2062332	37198500	3120	1973	3055616	370064	59738	129590264	144589694944
2064773	37248500	17212	2087	17481728	4854960	59818	129590264	144781367808
2067267	37298500	4136	1970	4096000	365056	59900	129590264	144977614040
2069621	37348500	17668	2082	17948672	5189696	59980	129590264	145170267480
2072177	37398500	4648	1981	4620288	393488	60061	129590264	145366672464
2074576	37448500	19568	2060	19894272	5342880	60141	129590264	145560024760
2077021	37498500	4536	1982	4505600	370304	60222	129590264	145756791552
2079295	37548500	20464	2077	20811776	5347792	60303	129590264	145949862544
2081815	37598500	4788	1983	4763648	397744	60384	129590264	146145807200
2084253	37648500	16328	2079	16576512	5075152	60466	129590264	146339636152
2086598	37698500	2860	1967	2789376	364208	60547	129590264	146534794688
2089439	37748500	19924	2083	20258816	5113232	60627	129590264	146728218800
2093891	37798500	3708	1977	3657728	364240	60708	129590264	146923461728
2096793	37848500	16512	2087	16764928	5136752	60788	129590264	147116029984
2099349	37898500	4620	1982	4591616	415648	60868	129590264	147310396072
2101920	37948500	17348	2088	17620992	5075872	60948	129590264	147502403848
2104706	37998500	4264	1979	4227072	367568	61029	129590264	147699755680
2107402	38048500	20260	2064	20602880	5105152	61108	129590264	147892432976
2110265	38098500	4416	1982	4382720	378336	61188	129590264	148088100336
2113001	38148500	15132	2086	15351808	4981536	61268	129590264	148281634472
2115542	38198500	2984	1979	2912256	370384	61349	129590264	148477764504
2118214	38248500	15920	2081	16158720	5159216	61430	129590264	148670980520
2121593	38298500	2944	1976	2871296	356992	61512	129590264	148867565008
2124094	38348500	16468	2082	16719872	4997120	61591	129590264	149059037976
2126888	38398500	2724	1973	2646016	379984	61672	129590264	149254198744
2130739	38448500	15976	2088	16216064	4967904	61753	129590264	149448663272
2135407	38498500	4328	1983	4292608	360848	61833	129590264	149644542544
2138089	38548500	21004	2089	21364736	5474896	61912	129590264	149838050024
2141441	38598500	4568	1979	4538368	389808	61993	129590264	150032783840
2144266	38648500	21012	2084	21372928	5060224	62073	129590264	150224866672
2146790	38698500	4028	1975	3985408	354224	62154	129590264	150420974288
2149198	38748500	16008	2079	16248832	5279824	62234	129590264	150613812456
2151612	38798500	4248	1970	4210688	366144	62316	129590264	150809635528
2153977	38848500	19360	2082	19681280	5074784	62396	129590264	151002154440
2156476	38898500	2812	1971	2736128	370608	62478	129590264	151198573624
2158906	38948500	18708	2084	19013632	5189312	62557	129590264	151389961056
2165035	38998500	4668	1975	4640768	383888	62637	129590264	151585342888
2169766	39048500	18880	2081	19189760	5215088	62717	129590264	151778678312
2172167	39098500	4504	1968	4472832	372736	62798	129590264	151974289520
2174470	39148500	15048	2083	15265792	5061872	62879	129590264	152167105336
2176851	39198500	4148	1975	4108288	366032	62959	129590264	152362095040
2179149	39248500	16156	2085	16400384	5067504	63040	129590264	152555095208
2181458	39298500	2672	1964	2592768	362304	63121	129590264	152751084288
2183794	39348500	18916	2084	19226624	5195808	63200	129590264	152943344840
2186121	39398500	4380	1967	4345856	369424	63281	129590264	153139541416
2188456	39448500	15740	2077	15974400	4987472	63362	129590264	153332842696
2190814	39498500	3500	1972	3444736	365088	63443	129590264	153528010344
2193145	39548500	20236	2085	20578304	5155792	63523	129590264	153720616752
2196685	39598500	2968	1970	2899968	364576	63605	129590264	153917238368
2199114	39648500	19448	2087	19771392	5312848	63685	129590264	154110506744
2201594	39698500	4580	1978	4550656	372800	63765	129590264	154305964408
2204101	39748500	15408	2081	15634432	5105936	63845	129590264	154498976784
2206494	39798500	2636	1962	2555904	344896	63926	129590264	154694711832
2208831	39848500	20316	2083	20660224	5209392	64005	129590264	154888111088
2211382	39898500	2680	1974	2600960	357504	64086	129590264	155083958728
2213844	39948500	18168	2084	18460672	5209280	64166	129590264	155278145512
2216288	39998500	2984	1964	2912256	357248	64247	129590264	155472684400
2218729	40048500	18724	2061	19030016	5329840	64326	129590264	155665998264
2221688	40098500	3304	1978	3244032	379776	64408	129590264	155861781120
2224333	40148500	15456	2090	15683584	4890336	64488	129590264	156054833344
2226812	40198500	4332	1972	4296704	380544	64568	129590264	156250637200
2229282	40248500	20616	2084	20967424	5389984	64648	129590264	156444266896
2231939	40298500	4336	1973	4300800	369808	64729	129590264	156640130176
2234310	40348500	17524	2085	17801216	5179024	64809	129590264	156832704440
2236635	40398500	2624	1969	2543616	363696	64891	129590264	157029511608
2238937	40448500	15868	2084	16105472	4993536	64971	129590264	157221628496
2241270	40498500	3632	1970	3579904	384736	65053	129590264	157418114872
2243681	40548500	19256	2086	19574784	5212224	65133	129590264	157610483904
2246112	40598500	3472	1974	3416064	360224	65214	129590264	157806056552
2248476	40648500	17508	2088	17784832	5068640	65294	129590264	157998020832
2250970	40698500	2988	1968	2916352	365856	65376	129590264	158194939656
2253351	40748500	15340	2060	15564800	5060320	65456	129590264	158388132304
2255824	40798500	4292	1979	4255744	416592	65537	129590264	158584210072
2258247	40848500	17788	2082	18071552	5182432	65618	129590264	158777585480
2260794	40898500	2992	1974	2924544	364352	65699	129590264	158973868896
2263250	40948500	15328	2082	15552512	5012928	65779	129590264	159167116264
2265793	40998500	4180	1979	4141056	396432	65860	129590264	159362935192
2268279	41048500	18012	2072	18300928	5238912	65940	129590264	159556439608
2270821	41098500	4648	1983	4620288	399728	66020	129590264	159752684112
2273329	41148500	16440	2081	16691200	5111088	66101	129590264	159946493696
2275819	41198500	3040	1964	2969600	355712	66182	129590264	160142053456
2279079	41248500	16388	2077	16637952	5081488	66263	129590264	160335992184
2281626	41298500	4072	1979	4030464	388240	66344	129590264	160530304016
2284107	41348500	18936	2079	19247104	5083184	66424	129590264	160723459488
2286739	41398500	2800	1963	2727936	361232	66506	129590264	160919270800
2289311	41448500	19340	2072	19660800	5237568	66585	129590264	161111861360
2291859	41498500	2696	1972	2617344	363008	66666	129590264	161306857024
2294300	41548500	15148	2086	15368192	4911136	66746	129590264	161499604576
2296724	41598500	4912	1976	4890624	419680	66826	129590264	161695042560
2299085	41648500	15424	2078	15650816	5157920	66907	129590264	161888325112
2301433	41698500	4904	1976	4882432	403840	66988	129590264	162084331120
2303807	41748500	15036	2091	15253504	5247696	67069	129590264	162277920208
2306170	41798500	4632	1974	4603904	425824	67151	129590264	162474017872
2308483	41848500	15224	2080	15446016	5131680	67232	129590264	162666401880
2310861	41898500	4548	1978	4517888	461728	67313	129590264	162862041968
2313230	41948500	15952	2089	16191488	5031568	67394	129590264	163054102304
2315613	41998500	2940	1970	2867200	352512	67475	129590264	163250555640
2317944	42048500	18884	2069	19193856	4958288	67556	129590264	163443743896
2320281	42098500	2952	1965	2879488	365680	67638	129590264	163640701784
2322580	42148500	15900	2082	16138240	4894592	67718	129590264	163833277240
2324889	42198500	3732	1968	3682304	345248	67800	129590264	164029398144
2327135	42248500	19328	2081	19648512	5262224	67881	129590264	164223011048
2329445	42298500	2788	1979	2711552	371088	67963	129590264	164419512720
2331844	42348500	19228	2083	19546112	5123504	68042	129590264	164612245888
2334205	42398500	4312	1972	4276224	360096	68124	129590264	164808546832
2336545	42448500	16432	2076	16683008	4963872	68205	129590264	165001055560
2338905	42498500	2736	1968	2658304	347072	68287	129590264	165196769120
2341235	42548500	19936	2082	20271104	5372544	68367	129590264	165390006960
2343799	42598500	2548	1968	2465792	354176	68448	129590264	165584351368
2346137	42648500	20764	2078	21118976	5270112	68527	129590264	165776919680
2348673	42698500	2824	1966	2752512	354400	68609	129590264	165973555272
2351019	42748500	17152	2069	17420288	5053232	68688	129590264	166166204024
2353385	42798500	2908	1966	2834432	363808	68770	129590264	166362485384
2355678	42848500	19540	2087	19865600	5209616	68850	129590264	166554975272
2358156	42898500	4632	1980	4603904	436576	68930	129590264	166750852328
2360722	42948500	16828	2089	17088512	5029456	69011	129590264	166944255032
2363399	42998500	2608	1966	2527232	354528	69092	129590264	167139378864
2367724	43048500	16192	2084	16437248	5219776	69172	129590264	167332198560
2372386	43098500	2820	1966	2744320	348192	69253	129590264	167526830312
2377040	43148500	19152	2088	19468288	5179488	69332	129590264	167719699024
2381594	43198500	4724	1973	4698112	355824	69413	129590264	167916042544
2383984	43248500	17444	2084	17719296	5070144	69494	129590264	168108993544
2386258	43298500	4256	1975	4218880	422512	69576	129590264	168305860584
2388685	43348500	16036	2081	16277504	5071952	69657	129590264	168498699856
2390963	43398500	3256	1973	3190784	370768	69738	129590264	168694955608
2393210	43448500	19860	2079	20193280	5059056	69818	129590264	168886948496
2395500	43498500	2560	1969	2478080	355600	69900	129590264	169083257216
2397808	43548500	16024	2081	16265216	5046064	69980	129590264	169275628080
# done rounds=43592000 t_ms=2400028 asked=169460060368 rss_kib=18004 len=384
